,ES,NK,FESX,TU,GC,ED
2003-08-05,-0.021168069370058662,-0.010610079575596787,0.010166734444896353,-0.0026895398706113793,0.0008549444286121144,-0.0011260108506500055
2003-08-06,0.005732152162584603,-0.0005361930294905948,-0.012077294685990392,0.0017492711370261649,0.003416856492027387,0.0012297601967616867
2003-08-07,0.00984455958549213,0.0016094420600858417,-0.006927465362673191,0.0006548311990686173,0.004824063564131897,0.0012282497441145068
2003-08-08,0.0035915854284247484,0.0032137118371720064,0.009027492819039695,0.0005089798589399397,0.01073143179892666,0.0003066857493354558
2003-08-11,0.00332310838445804,0.018152696209289942,0.007726718178121095,-0.0009447674418604501,0.015088013411567625,-0.0012774655084312192
2003-08-12,0.008917197452229297,0.007865757734661694,0.006053268765133124,0.0010911471593801902,-0.009083402146985997,0.0013814274750576505
2003-08-13,-0.005303030303030254,0.015608740894901052,0.0016044925792217946,-0.0021072518529283712,0.01027777777777783,-0.0016349887594522272
2003-08-14,0.0030464584920031346,0.014344262295082011,0.026832198638365945,-0.0006553557125172915,0.01044817156997535,-0.0008700102354146644
2003-08-15,0.0027841052898001095,0.0035353535353535026,-0.001170046801872049,0.0010201107548819532,-0.007619047619047636,0.0008707678123240914
2003-08-18,0.008329126703684908,0.02415702063412173,0.009371339320577876,-0.00021837239772892758,-0.013161502604880804,0.00020470829068575114
2003-08-19,0.004255319148936065,0.007862407862407883,-0.005029013539651794,0.0009464870768109979,0.008613503751041973,0.0010744985673352137
2003-08-20,-0.003988035892322994,-0.0004875670404680399,0.0007776049766718973,-0.0008001163805644307,0.011019283746556363,-0.0006133401482238954
2003-08-21,0.0030030030030030463,0.012195121951219523,0.007381507381507335,-0.0021838829438741714,-0.01416893732970026,-0.0025571523551373154
2003-08-22,-0.00948103792415167,-0.008192771084337358,-0.0011569610489780002,0.0005106879696505917,0.006909894969596486,0.000615289955391507
2003-08-25,0.0012594458438286438,-0.007288629737609353,-0.0050193050193050315,-0.0007291818579553411,-0.005215481745813988,-0.000768639508070712
2003-08-26,0.001761006289308087,0.014194811551639708,-0.01668606907256498,0.001240513718622216,0.012141280353201056,0.0007179487179487243
2003-08-27,0.00025113008538424353,-0.0033783783783783994,0.012628255722178405,-0.001093214780263807,0.019901853871319597,-0.0008711694168288542
2003-08-28,0.005523474767763048,-0.0009685230024213398,0.004676539360872978,0.0025536261491316825,-0.006682705159048341,0.0018977278555676325
2003-08-29,0.006491885143570464,0.007755695588948175,-0.005430566330488773,-0.0005094243504839557,0.013993541442411273,-0.0006143135046585702
2003-09-02,,,-0.0038182512409316027,,,
2003-09-03,0.00489955903968653,0.0027881040892192566,0.01648141050210805,0.0007350238882763982,0.0018701576275714782,0.0005156765676568309
2003-09-04,0.0012189176011700997,-0.01065801668211308,0.0011312217194570096,0.002717590892397981,-0.002666666666666706,0.0016493145036593493
2003-09-05,-0.005843681519357213,-0.012177985948477743,-0.014312617702448183,0.00417521242308827,0.012566844919785991,0.0036533909642895157
2003-09-08,0.008082292432035176,0.014698909435751473,0.011463507833397113,-0.00036472390400466015,-0.006601531555320839,-0.0006152268649064485
2003-09-09,-0.00631681243926141,0.015420560747663625,-0.012466943709860234,0.0004378283712784814,0.01754385964912286,0.0005643051351766903
2003-09-10,-0.010268948655256738,-0.01288541187298664,-0.011094108645753664,0.0015317286652078987,-0.0044409613375130386,0.0014356029532403003
2003-09-11,0.0032114624505927836,-0.01025641025641022,0.0019342359767891004,-0.0010195907071589572,-0.0007871949619522312,-0.0008191685439279395
2003-09-12,0.0012312238364935446,0.010362694300518172,-0.01737451737451734,0.00138514252387556,-0.010241596638655537,0.0012810002049601366
2003-09-15,-0.003935071323167727,0.002797202797202747,0.007465618860510892,0.0010920209668026093,-0.003449190766781518,0.0005117445371269902
2003-09-16,0.015061728395061813,0.029753602975360227,0.011310452418096695,-0.00036360991927864017,-0.0026624068157614644,-0.000511482788604134
2003-09-17,-0.002189248358063778,-0.012641083521444663,-0.004242190512919408,0.00036374217954304733,0.007207688200747464,0.00030704672227632734
2003-09-18,0.011457825450999604,0.020576131687242816,0.015491866769945739,-0.0012362737255472434,0.001060164325470403,-0.0007673811838133648
2003-09-19,-0.0040973728609303706,-0.024641577060931952,-0.01258581235697942,-0.000436871996504995,0.01376754037595962,-0.0002047921359819016
2003-09-22,-0.011374636979670893,-0.04915020670647685,-0.029354963306295834,0.00014568764568756443,0.01410289892922445,0.0
2003-09-23,0.004161566707466369,0.009661835748792313,-0.006764822920811819,0.00029133284777849155,-0.0033479268606747548,0.0005120852109790075
2003-09-24,-0.017796196977084344,-0.022488038277512,-0.02163461538461542,0.0010193679918450993,0.0036175710594315014,0.0007677346708978572
2003-09-25,-0.009431620749565606,-0.009300048947626038,0.011056511056511065,0.00014547570555722977,-0.00643666323377956,0.00010228609420548374
2003-09-26,-0.0032573289902280145,0.008399209486166015,-0.008100445524503841,0.0013090909090909264,-0.01062451412282961,0.0007159294298133556
2003-09-29,0.009803921568627416,0.010289073983341446,-0.0020416496529195305,-0.00021789657176063404,0.0036668412781559745,-0.000306607389238045
2003-09-30,-0.0102066218571073,-0.01212415130940836,-0.015957446808510634,0.0023973846712677105,0.00756784968684765,0.0017890916526095424
2003-10-02,0.002951303492375823,0.016595542911332473,-0.007328990228013033,-0.0005795001810937617,-0.0033766233766233666,-0.0006633329931625687
2003-10-03,0.008827856792545274,0.019589552238805874,0.03732567678424936,-0.0031890990795100382,-0.03570497784727644,-0.0027061526678580083
2003-10-06,0.00486144871171601,-0.007776761207685223,-0.007117437722419906,0.0012360939431397266,0.008918918918918939,0.0009727626459143934
2003-10-07,0.0036284470246734646,-0.007376671277086189,-0.015133412982875294,-0.0010893246187363426,0.012054647736404966,-0.0006137793463250052
2003-10-08,-0.002169197396963085,-0.02415234556432888,0.004043671653861658,0.00021810250817888566,-0.004764425622022284,0.00030707815138963923
2003-10-09,0.0033816425120773985,0.009043312708234108,0.023761578735400635,-0.0008722197993894509,-0.01648936170212767,-0.0004604758250190688
2003-10-10,0.001925854597977894,0.014150943396226356,-0.006294256490952055,0.0008729812309036244,0.011627906976744207,0.0006654381654380703
2003-10-13,0.003844305622296984,0.01116279069767434,0.01702296120348379,,0.004276931301790965,
2003-10-14,0.002872187649593183,0.01517939282428693,-0.001946282600233551,-0.001162959732519231,0.0013308490817141028,-0.0011765307688373916
2003-10-15,-0.0028639618138425194,-0.016764839148164956,0.005070202808112434,-0.001382622616795226,-0.008240297713981826,-0.0009730615589470526
2003-10-16,0.0045476304451890215,0.022580645161290214,0.0011641443538998875,-0.0033520367266632878,0.0002680246582684731,-0.002511918798379975
2003-10-17,-0.01096020967357636,-0.015322217214961742,-0.014728682170542684,0.0013160780872998323,-0.002679528403001119,0.000976462123548183
2003-10-20,0.00722717417489771,0.022883295194507935,0.01062155782848162,0.0004381161007667167,0.005910800644814529,0.0
2003-10-21,-0.0016742406122937092,-0.006711409395973145,0.003892565200467102,0.0,0.02029914529914545,-0.000308055655388384
2003-10-22,-0.01245807379012942,-0.03513513513513511,-0.03024428072896468,0.0016787095832420107,0.012565445026178068,0.001078527040213606
2003-10-23,-0.0019408054342552328,-0.024276377217553713,0.003998400639743993,-0.0003643252696007293,-0.004653567735263708,-0.00010260619741420118
2003-10-24,0.001458434613514914,-0.011961722488038284,-0.012345679012345734,0.0016765070340403199,0.01090909090909098,0.0013853258081066855
2003-10-27,0.0007281553398057472,0.014043583535108928,0.01693548387096766,-0.00116431378256443,-0.002569373072970227,-0.0011272224214786686
2003-10-28,0.013582342954159499,0.015281757402101137,0.015860428231562196,0.00203992423138577,-0.012364760432766686,0.0016414465247500676
2003-10-29,0.001435750179468842,0.0037629350893697566,0.0015612802498048417,-0.0010178857059764956,0.009389671361502483,-0.0006657448660829512
2003-10-30,0.0021505376344086446,0.0037488284910964786,0.005845674201091278,-0.0014556040756914523,-0.006718346253229979,-0.0012298862355231144
2003-10-31,0.0009537434430137992,-0.00933706816059754,0.0015497869043006318,0.0004373177842564857,0.0005202913631634498,0.0004617752693689692
2003-11-04,-0.001897083234526864,-0.00046253469010171244,-0.006427221172022657,0.0008752735229760056,0.007690267833465825,0.0007697834342603738
2003-11-05,0.001187930624851452,0.005552984729291888,-0.0015220700152207556,-0.0012388864596997173,0.007105263157894726,-0.0009230295882260986
2003-11-06,0.0047460844803037805,-0.0230096640589047,0.008765243902439046,-0.0010215249908792634,-0.005226025607525497,-0.0008212287635375182
2003-11-07,-0.0075578649031649014,-0.007065473386716925,0.004155647903286708,-0.0008034475202688407,0.007092198581560183,-0.0005136898340781793
2003-11-10,-0.004045692527367972,-0.01185958254269448,-0.0060195635816403525,-0.00043859649122801603,0.008607198748043832,-0.00030837230816671557
2003-11-11,-0.0004778972520907976,-0.02400384061449834,-0.0037850113550340625,,0.0038789759503490284,
2003-11-12,0.010757829309108402,0.02410231185440237,0.006079027355623046,0.0006581834137779907,0.017516743946419444,0.0006683461004575175
2003-11-13,0.0009460737937558861,-0.004322766570605152,-0.003398791540785484,0.0025579185851056785,-0.0017721518987341423,0.0023119605425401257
2003-11-14,-0.008506616257088817,-0.030873130728412912,0.009473285335354298,0.0013121446274966253,0.009383717981232609,0.0009226510841151558
2003-11-17,-0.00524308865586276,-0.026381284221005497,-0.029654654654654666,0.0009464181712288688,-0.01633165829145733,0.0007169560096276228
2003-11-18,-0.01030186871106853,-0.004601226993865004,-0.0100580270793037,-0.0002909302494726873,0.015581098339719102,-0.00046057008341438
2003-11-19,0.007988380537400142,0.007190549563431015,0.00859710824540838,-0.001164059658057437,-0.0067907444668009465,-0.0009727626459143934
2003-11-20,-0.008645533141210415,-0.007649158592554772,0.00038744672607515795,0.0012382547891325313,-0.003038743985819159,0.0009224619484446972
2003-11-21,0.004118217054263518,0.01130524152106882,0.0,0.00021824530772596162,0.005842011684023429,0.00015360196610525456
2003-11-24,0.012786489746682728,0.019308943089430874,0.024012393493415995,-0.0013819186849952647,-0.011363636363636354,-0.0012286270093171403
2003-11-25,0.00357313006193416,-0.0014955134596211783,-0.0034039334341906535,0.0007283321194464509,-0.0010217113665389466,0.0006150691952844234
2003-11-26,0.0033230477094707833,0.013479780329505697,-0.0007590132827324236,-0.0015283842794759916,0.014574277678343073,-0.0012293822354267903
2003-11-27,,,0.0007595898214964869,,,
2003-11-28,0.000946297610598501,0.001477832512315258,0.0015180265654648473,-0.000728916101756738,,-0.00112832085342085
2003-12-02,-0.0021072348396160567,-0.0128571428571429,-0.0022296544035674826,0.0005147058823529171,0.001981178801386818,0.0
2003-12-03,-0.0016424213984045366,-0.0014471780028944004,0.011545623836126673,-0.00036745792606751593,0.0004943153732079875,0.0
2003-12-04,0.0039952996474734714,0.005314009661835817,-0.0077319587628865705,0.0007351860020585743,-0.0014822134387352248,0.0004563894523326173
2003-12-05,-0.006788389513108561,-0.0100913022585295,-0.007792207792207795,0.003893623273582225,0.0076694705591291434,0.0008109888995895265
2003-12-08,0.006599104407259082,-0.013592233009708687,-0.0014958863126401933,-0.0010245151847786405,0.0004910385465257683,-0.0001519371992909635
2003-12-09,-0.00819480215406232,-0.013779527559055094,0.004868913857677848,-0.0010988205992235045,0.003435582822085781,-0.00010130685847420384
2003-12-10,0.00047214353163371747,-0.001996007984031989,-0.001490868430860992,0.001100029334115682,-0.004646612863780875,0.0001519756838905817
2003-12-11,0.0108541764983483,0.019500000000000073,0.007092198581560183,0.0025639147315215105,-0.0039312039312039415,0.00045585777237500125
2003-12-12,0.0014005602240896309,0.0053948013732221245,-0.0011119347664937385,-7.306736811341086e-05,0.011593487913172273,-0.00010125556905637989
2003-12-15,-0.004662004662004615,0.0,0.002226345083487846,-0.000803799780781933,-0.00048768593026105034,0.0
2003-12-16,0.005620608899297386,0.00536585365853659,0.0033320992225100987,0.0006581834137779907,-0.0036594291290558134,5.063291139228987e-05
2003-12-17,0.002561714019562178,-0.013100436681222738,-0.009225092250922495,0.0005846671051670249,0.010528893241919635,0.00010126069566096518
2003-12-18,0.011382113821138296,0.010324483775811188,0.01787709497206702,-7.304068366076333e-05,-0.0038769081657377136,0.0
2003-12-19,-0.002756086357372567,-0.004379562043795637,-0.005488474204171201,0.0008035062089115641,-0.0029189978107517778,-5.06252214852454e-05
2003-12-22,0.006678949792722211,0.016617790811339184,0.003679175864606421,-0.00043792423910660183,0.003415467187118937,0.0
2003-12-23,0.0006863417982154729,0.005288461538461631,0.0010997067448681452,-0.001898503103322402,0.0007293946024800047,-5.0627784528245456e-05
2003-12-24,-0.00045724737082764033,-0.00717360114777621,,0.0022679054795522458,0.002915451895043608,0.00010126069566096518
2003-12-26,0.00045745654162865357,0.00818882466281301,,0.0007299270072993469,,0.00010125044297071284
2003-12-29,0.013031550068587139,0.011944577161968395,0.012815818381545219,-0.0008752735229758946,0.006056201550387552,0.0
2003-12-30,0.0,0.013220018885741203,-0.0025307302964570066,-7.300335815452197e-05,0.0045750060197446984,0.0
2003-12-31,0.0024825095915144146,0.0018639328984155767,,0.00014601737606767529,-0.002636625119846525,0.0
2004-01-05,0.009918845807033394,0.005504587155963359,0.0024919900320399258,7.312079555421569e-05,,0.0
2004-01-06,0.0017857142857142794,-0.00821167883211682,0.0021306818181818787,0.0019741171309497485,-0.0037664783427495685,0.0017993008431009816
2004-01-07,0.003119429590017875,-0.007819687212511472,-0.00566973777462787,0.0002918855808522469,-0.0021266540642721488,0.00010263252424680402
2004-01-08,0.0035539760106619855,0.014371812702828057,0.01282965074839626,-7.295010213015374e-05,0.004972768174283493,5.131099594657407e-05
2004-01-09,-0.008410801239486454,-0.004570383912248621,-0.011611541168191408,0.0033559495148465235,0.005655042412818112,0.0026167265264238626
2004-01-12,0.007366071428571486,0.008723599632690648,-0.0014239943040227354,0.0,-0.0004686035613870043,5.11744537126102e-05
2004-01-13,-0.0062042986926655885,-0.019116977696859383,-0.0014260249554367554,0.0010179597178796573,-0.006094702297233967,0.0007675775253301875
2004-01-14,0.008918617614269708,0.01345707656612527,0.011781506604783942,-0.00014527493281035753,-0.004716981132075526,-0.00010226517359501752
2004-01-15,0.0017679558011050034,-0.0210622710622711,0.010232886379675454,-0.0005811841627315628,-0.03151658767772514,-0.0006136537969828604
2004-01-16,0.004191484667990242,0.021047708138447252,0.004889975550122161,0.00014538053354651304,-0.004159530217763607,-0.00020467686639724647
2004-01-19,,,0.0031282586027112647,,,
2004-01-20,-0.0004393673110720808,0.01282638570774175,-0.00485100485100487,-0.00021803910167894625,0.014496314496314389,-0.00010235938379643539
2004-01-21,0.007472527472527579,0.0009045680687471691,0.0076601671309193264,0.00014539110206457373,-0.004117219665778604,0.00020473972462498047
2004-01-22,-0.0017452006980802626,-0.0009037505648441524,0.0013821700069107656,0.0008722197993893399,-0.002675097276264471,0.0008187912594033175
2004-01-23,-0.003277972027971976,-0.007688828584350937,-0.0020703933747412417,-0.0008714596949891407,-0.005120702267739641,-0.0007669888019635751
2004-01-26,0.012278009208506857,0.010483135824977285,0.0003457814661134151,-0.0006541648495420604,-0.0031862745098039102,-0.000614062020263928
2004-01-27,-0.01017977041368856,-0.020297699594046037,-0.0006913238852401804,0.0008000581860498901,0.00835997049422188,0.0008192524321557482
2004-01-28,-0.011597374179431075,-0.017955801104972413,0.005188516084399852,-0.0028343023255813504,0.01097293343087058,-0.002199938606364471
2004-01-29,0.000885543502324504,0.010782934833567737,-0.015829318651066737,-0.0002186429560527836,-0.03883260974433189,-0.000410193303594375
2004-01-30,-0.00022119000221187957,-0.0018552875695733162,-0.002797202797202747,0.0007289692374981005,0.009284818067754053,0.0005129520389843822
2004-02-03,-0.001322168356103992,-0.01298099211868331,-0.012482662968099856,0.0011651616661811914,0.0015026296018030294,0.0009226510841151558
2004-02-04,-0.007943512797881747,-0.0248943165805543,-0.009480337078651702,-7.273785277861489e-05,0.004501125281320295,0.0
2004-02-05,0.0022241992882561235,0.011078998073217772,0.0035448422545196756,-0.001454862879173624,-0.007219317898929489,-0.001126645157986328
2004-02-06,0.011096316023080366,0.004764173415912287,0.0038855528081949142,0.0016026808479638888,0.01354062186559668,0.0014355293514483058
2004-02-09,0.0008779631255486642,-0.009483167377904222,0.015130190007037303,0.00021819768710451548,0.007916872835230127,0.0002559770644550152
2004-02-10,0.0028508771929824928,0.002393489707994245,0.002772963604852796,-0.0009453170447935033,-0.0009818360333824216,-0.0007165523595045187
2004-02-11,0.010496391865296273,0.0023877745940783512,0.0038022813688212143,0.0018196375282044652,0.009090909090909038,0.0016390083999180405
2004-02-12,-0.003678857390175261,-0.004764173415912287,-0.0037878787878787845,-0.00014530659691947,0.008522035549062501,-0.00010227040294541467
2004-02-13,-0.00456125108601213,0.005265677357587428,-0.011061182163843775,0.0011626217119604654,-0.00820859488169956,0.0006648256111281281
2004-02-16,,,0.00873820342537579,,,
2004-02-17,0.009382500545494166,0.020000000000000018,0.007623007623007716,-7.257947452465885e-05,0.013875365141187812,5.110645474526443e-05
2004-02-18,-0.004539559014267169,0.00466853408029877,0.0,-0.00014516948537413032,-0.008883553421368484,0.0
2004-02-19,-0.0034744842562431932,-0.0032527881040892437,0.011348005502063163,0.00021778584392007083,-0.006056201550387552,5.110384300888171e-05
2004-02-20,-0.003050773589017175,0.0060606060606061,-0.009520571234274078,-0.0007257947452460334,-0.029978064830611828,-0.0006643160100158196
2004-02-23,-0.003278688524590123,0.006487488415199305,-0.002059732234809486,0.0008715862870423141,0.003266331658291488,0.000613622417672266
2004-02-24,-0.001315789473684159,-0.018416206261510082,-0.013415892672858587,0.0004354136429607358,0.01377410468319562,0.0003577269010628381
2004-02-25,0.0039525691699604515,0.007504690431519689,0.0052301255230124966,0.0005802988539098664,-0.021492094861660038,0.0003575989782886868
2004-02-26,0.00021872265966749183,0.011638733705772841,0.004162330905306932,-0.00021748586341885368,-0.0015147689977279555,-0.00030640384026148215
2004-02-27,0.001093374152635107,0.01932811780947996,0.000690846286701241,0.0007251105793633084,0.003286978508217464,0.000408663669799747
2004-03-02,-0.005630142919012537,0.0,0.0017313019390581275,-0.0011657559198542389,-0.014514514514514576,-0.0006665982976106211
2004-03-03,0.0015243902439023849,-0.004401408450704247,0.0006913238852401804,-0.00043766868480554777,-0.0027932960893854997,-0.0001539329878391671
2004-03-04,0.003044140030441511,0.012820512820512775,0.008290155440414448,0.0003648836021308277,0.00127323656735423,0.00035923226932155217
2004-03-05,0.003034901365705611,0.014840680925360061,-0.0017129153819801513,0.003866355412897482,0.021363173957273718,0.0029754270763862056
2004-03-08,-0.011886751674951346,-0.01806451612903226,0.0,0.0009446987864254464,-0.0017430278884463801,0.0007160759040458764
2004-03-09,-0.004155730533683344,0.006570302233902758,-0.019903912148249825,0.000508203862349399,0.008979795460214657,0.0003066700741118922
2004-03-10,-0.01669229079727652,-0.018276762402088753,0.003501400560224077,-0.0005079457223713391,-0.010383189122373238,-0.0002554800470083718
2004-03-11,-0.013401831583649715,-0.01817375886524819,-0.021632937892533177,7.260055176416813e-05,0.0017486884836372951,5.110906674832272e-05
2004-03-12,0.012451890423364365,0.019864559819413152,-0.007489300998573478,7.259528130676429e-05,-0.013466334164588423,-0.00015331936423568227
2004-03-15,-0.011627906976744207,-0.007525453740593213,-0.02910528206970897,-0.0003629500580719647,0.010111223458038499,-0.0002555714577795465
2004-03-16,0.00475113122171944,0.000892060660124816,0.006661732050333047,0.0010892455159392522,0.007507507507507505,0.0009714198067385382
2004-03-17,0.01103355100202652,0.031194295900178304,0.020588235294117574,-7.25373567387333e-05,0.011177347242921076,-0.00015323322096227887
2004-03-18,0.00044543429844101645,-0.011235955056179803,-0.01729106628242072,-0.0006528835690968737,0.010316875460574693,-0.0005619412515964761
2004-03-19,-0.014024933214603741,-0.009615384615384581,-0.001832844574780057,-0.00021777003484324542,0.0034038414782395776,-0.00010222858311170757
2004-03-22,-0.012643937683449957,-0.01853486319505737,-0.027175908923980918,0.000798664052857001,0.011873031257572109,0.0007667927614762871
2004-03-23,-0.0018294077292476674,0.013489208633093552,0.008682521706304236,0.0,0.005747126436781658,0.00015324104816882844
2004-03-24,0.00022909507445589838,0.00976042590949433,0.0037425149700598404,0.0004352872896111748,-0.006190476190476191,0.00015321756894781657
2004-03-25,0.013284470911589574,0.02987697715289972,0.013795674869500285,-7.251631617111176e-05,-0.0011978917105893716,-0.00010212939794729259
2004-03-26,0.0,0.008959044368600733,0.00036778227289446797,-0.0013779099282036356,0.012712880786759362,-0.0012256779531178985
2004-03-29,0.014240506329114,0.008033826638477848,0.016544117647058876,-0.000726216412490932,-0.012079583135954475,-0.0005113258679756427
2004-03-30,0.003788722977490444,-0.012583892617449632,-0.006509945750452051,-0.00021802325581399273,0.011028530328458297,-0.00015347623676265076
2004-03-31,-0.000888099467140302,-0.000849617672047609,0.0003640334910812726,0.0010176637348258133,0.013279582641688492,0.0007674989766681684
2004-04-02,0.007498897220996836,0.02251486830926086,0.02842749190356253,-0.00428966118947216,-0.014692164179104461,-0.0034793286942284007
2004-04-05,0.0054728546409807954,0.0037390943082675765,0.004898530440867743,-0.0007301935012777871,-0.01467455621301772,-0.0004107619634421411
2004-04-06,-0.003048116699325032,0.0008278145695364003,-0.014972144846796653,0.000657654366094329,0.00840739851068939,0.0006677624820217165
2004-04-07,-0.0021838829438741714,-0.007444168734491274,-0.006362672322375418,0.0001460493646852079,0.009290138161029082,0.0
2004-04-08,-0.002407528999781139,0.0029166666666666785,0.005336179295624355,0.0,-0.007080481472740097,0.0
2004-04-12,0.003949100482667944,0.010386373078520972,,-0.00029205607476634476,0.0004753981459471035,-0.00025666033571181135
2004-04-13,-0.013767482517482499,-0.008223684210526327,0.002123142250530785,-0.001971954425942113,-0.031361368496079844,-0.0011809406448962667
2004-04-14,0.001329492576999769,0.0020729684908789014,-0.0028248587570621764,-0.002195389681668547,-0.017660044150110354,-0.001387960725852122
2004-04-15,-0.00420447001549018,-0.0273065784029789,-0.004249291784702569,0.00044004400440034175,-0.00549313358302117,0.0
2004-04-16,0.008000000000000007,0.01488728200765621,0.0074679943100994794,0.0015394765779634945,0.008285212151644572,0.0010295480284157055
2004-04-19,-0.00022045855379193569,-0.013411567476948827,-0.0024708789269325404,-0.0005855658029570998,-0.0009960159362550902,-0.0005656690321917957
2004-04-20,-0.016979051819184132,0.008496176720475868,0.005307855626327074,-0.0009521019481470994,-0.007228315054835455,-0.0006174427579109798
2004-04-21,0.007178106774338167,0.013900589721988155,-0.00457585357268564,-0.0016127849864379096,-0.017323625407984045,-0.001029707048344708
2004-04-22,0.01269487750556797,0.011632737847943497,0.014497878359264416,0.0011748292826199158,0.006387327542156429,0.0006699994846157686
2004-04-23,0.00241917747965692,-0.002464065708418839,-0.004879749041477921,-0.002200220022002153,0.004569687738004591,-0.0016996291718169854
2004-04-26,-0.0013163668275559814,-0.001235076163030091,-0.0010507880910682887,0.00014700477765527964,0.0022744503411675776,5.159160088741288e-05
2004-04-27,0.0,-0.005358615004122047,0.0024544179523142695,0.0011758653634159622,0.006303580433686395,0.0007738340899712259
2004-04-28,-0.012741652021089678,-0.027351844177372575,-0.01783840503672618,-0.0013212948689715898,-0.033074417439238446,-0.0010309809784010415
2004-04-29,-0.008455718736092521,-0.008095440988495906,-0.01602564102564108,-0.0008820286659316778,0.003109613889608731,-0.0006708292481552025
2004-04-30,-0.007181328545781018,-0.007302405498281761,-0.005428881650380024,0.0007356727727507728,0.0010333247222940045,0.0004130951151504192
2004-05-04,-0.00044802867383508804,0.007359307359307454,-0.0028797696184305055,0.0002940960223511979,0.011096774193548375,0.0001548546946781304
2004-05-05,0.005826983415508691,0.011602922217447409,0.012635379061371799,-0.00022050716648291946,0.005104645227156812,-0.00020644095788602268
2004-05-06,-0.008021390374331583,-0.021240441801189447,-0.02923351158645271,-0.0009557418026761022,-0.013712544438801544,-0.0006194507536650962
2004-05-07,-0.01572327044025157,-0.01171875,-0.0025706940874036244,-0.0044889248657001835,-0.02394438722966008,-0.003150826446280952
2004-05-10,-0.010953902327704212,-0.04962670180061479,-0.020250368188512557,0.0007392075694854228,-0.0010551305724084692,0.00036271309394275697
2004-05-11,0.008075680664513252,0.013401109057301186,0.010522360015031929,0.00022159846358404955,-0.003960918933192503,0.0002589868434683673
2004-05-12,0.005951018539711583,0.010487916096671324,-0.021941242097433977,7.384978952806875e-05,0.0013255567338281704,0.00010356791465992998
2004-05-13,-0.004550625711035261,-0.022111913357400703,0.020532319391634912,-0.001181509378230694,-0.00741329097167065,-0.0006213431367473321
2004-05-14,0.0009142857142856453,-0.00415320719889245,-0.0029806259314456574,0.00192222386514862,0.0058682315284077635,0.0010880265271229206
2004-05-17,-0.0084494176752683,-0.025949953660797,-0.015695067264574036,0.0014757969303422769,0.006629541235746439,0.001242107442293916
2004-05-18,0.004375863657300805,0.01855375832540429,0.006454062262718274,-0.0009578544061302763,-0.009747102212855796,-0.0006719735345808164
2004-05-19,-0.0032102728731941976,0.015413358243811404,0.020746887966804906,-0.0010325245224573898,0.01888800212822561,-0.001137950654321651
2004-05-20,0.003450655624568588,0.0009199632014720294,-0.008869179600886956,0.001255075673680217,-0.011749347258485643,0.000932111231940258
2004-05-21,0.0018340210912426436,0.013327205882353033,-0.0037285607755406236,-0.0006636189352602351,0.016908850726552016,-0.0007760360080708573
2004-05-24,0.0036613272311212253,0.00045351473922905505,0.01272455089820368,0.0004427064118646129,0.002078461938165743,0.000258879569224435
2004-05-25,0.01459188326493388,0.013145965548504002,0.006282335550628293,7.375175160406755e-05,0.00700025926886183,0.0002070500543505105
2004-05-26,0.0031460674157304247,-0.0013422818791946067,0.0033051781123760726,0.0015486725663715895,-0.0002574665293511025,0.00119029136262494
2004-05-27,0.006048387096774244,0.010304659498207913,0.004392386530014614,0.001325381047051044,0.016997167138810054,0.0011371859815982877
2004-05-28,-0.0022266755733689747,0.0022172949002217113,-0.0010932944606414363,-0.0016913008309434874,-0.0022790579893643415,-0.0013940520446097393
2004-05-31,,,0.0032834731849689103,,,
2004-06-02,0.003569038590229834,0.004420866489831976,0.009948415622697215,-0.0008169327887114219,-0.007585335018963302,-0.0006230853107638268
2004-06-03,-0.009335407868415246,-0.028169014084507005,-0.0007296607077709183,0.00029730935037908246,-0.009171974522293014,0.0002597807450512857
2004-06-04,0.007628449629795808,0.0185688405797102,0.011683096020445483,-0.0013374944271065115,0.007199794291591788,-0.0008310824849365739
2004-06-07,0.015364061456245803,0.023566029346376194,0.011187297004691343,0.0007440476190476719,0.0071483278018891205,0.0006238303181533844
2004-06-08,0.0015350877192983337,0.005212858384013863,-0.0017844396859386658,-0.0005947955390334103,-0.006844106463878341,-0.0003636741479633443
2004-06-09,-0.009415371140792606,-0.01728608470181503,-0.007150518412584961,-0.0013390864454694285,-0.016845329249617236,-0.0008835299620600923
2004-06-10,0.004641909814323553,0.01978891820580464,0.007202016564638036,-7.449344457688412e-05,0.0036344755970925124,-0.00010403662089064625
2004-06-11,0.0,,-0.0014301036825169477,,,
2004-06-14,-0.009460946094609457,-0.013799051315222077,-0.016827783745076985,-0.0024584668106980567,-0.006207966890843353,-0.0016127354073457445
2004-06-15,0.007330075521990276,0.007870572802798348,0.020757465404224407,0.0036594473487676638,0.011712649661634655,0.0025011724245740385
2004-06-16,-0.0006615214994487584,0.009544468546637708,0.001070281840884757,-0.0010417441773941105,-0.009004373552868539,-0.0008836218098653426
2004-06-17,-0.001765225066195919,-0.008165019338203683,0.0028510334996436626,0.0006703910614525022,0.011163032191069622,0.0005722609509937193
2004-06-18,0.0026525198938991412,-0.0034662045060658286,0.0024875621890547706,7.443799315165478e-05,0.015917843388960184,-5.199396869970396e-05
2004-06-21,-0.00418871252204589,0.004347826086956497,0.0,0.0007443245254932229,-0.0030326004548900665,0.0002599833610650304
2004-06-22,0.005091875138366175,0.009956709956709942,-0.010280042538107104,0.0,0.0025348542458809575,-5.1983157456914064e-05
