,ES,FESX,NK
2000-04-20,0.946982371851137,1.0350725217130923,1.000102181718274
2000-04-24,0.940927706608612,1.0350725217130923,0.9600876331296506
2000-04-25,0.9749647436476713,1.0449707562103485,0.9697643540301674
2000-04-26,0.9648190883764133,1.0570910433498462,0.9501493792318226
2000-04-27,0.9608917379488295,1.041738679639816,0.9451802522829086
2000-04-28,0.9559825499143498,1.0722414022742184,0.9519801102130014
2000-05-02,0.9396368181484197,1.0722414022742184,0.9389217493682293
2000-05-03,0.9208635024568563,1.0401607582634442,0.933544777255676
2000-05-04,0.9215108581703586,1.0439002198352523,0.9366173327485635
2000-05-05,0.9321922274431447,1.0519695842796801,0.9412261659878949
2000-05-08,0.9262041870932495,1.0368149242255107,0.9286798977252706
2000-05-09,0.9187595963879743,1.0141813410277252,0.9076841018572055
2000-05-10,0.8990152471261577,0.9966649157703086,0.8984664353785428
2000-05-11,0.9163320124623411,1.0220538917052158,0.8838717967873269
2000-05-12,0.9265278649500004,1.0338627177214517,0.8864322596980665
2000-05-15,0.9435209524294328,1.021463450404404,0.888992722608806
2000-05-16,0.9527457713468389,1.0509855154449939,0.9066599166929097
2000-05-17,0.9430354356443061,1.0293360010818946,0.8820794727498091
2000-05-18,0.9333250999417734,1.0313041387512671,0.8697892507782589
2000-05-19,0.9163320124623411,0.9925318266646259,0.8475132234548239
2000-05-22,0.9092110996138171,0.9752122151741466,0.8331746311546819
2000-05-23,0.8949692739167691,0.9785580492120801,0.8165316222348742
2000-05-24,0.9077545492584371,0.966552409428907,0.8318943996993121
2000-05-25,0.8993389249829088,0.9872178549573197,0.8216525480563536
2000-05-26,0.8948074349883935,0.9917445715968767,0.8216525480563536
2000-05-29,0.897882374627529,1.002372515011489,0.8216525480563536
2000-05-30,0.9239384420959919,1.0159526649301602,0.8505857789477116
2000-05-31,0.9205398246001053,1.0242188431415253,0.833174631154682
2000-06-02,0.9350623358278932,1.0448560884884068,0.8504297270661695
2000-06-05,0.9333446194461119,1.0374037498909219,0.8450066969225591
2000-06-06,0.9274106901272309,1.0226901583010157,0.8405696722596052
2000-06-07,0.9358431160014303,1.014473477283276,0.8551132530992875
2000-06-08,0.9299091866825493,1.0169575901491044,0.8368721517071437
2000-06-09,0.9270983780578161,1.0203971310402513,0.8316956229336975
2000-06-12,0.917572859940665,1.0184862749896142,0.8344071380055026
2000-06-13,0.933344619446112,1.0217347302756974,0.8405696722596053
2000-06-14,0.935686959966723,1.0393146059415594,0.8210960640166408
2000-06-15,0.935686959966723,1.0303335825035647,0.8097570009890919
2000-06-16,0.929753030647842,1.0169575901491044,0.8053199763261379
2000-06-19,0.9402154849732375,1.016384333333913,0.8270120969005794
2000-06-20,0.9361554280708452,1.0261296991921627,0.8321886256740256
2000-06-21,0.9361554280708452,1.0139002204680847,0.8420486804805899
2000-06-22,0.9221013849471794,1.0098874227617467,0.8366256503369796
2000-06-23,0.914449739246517,1.0066389674756635,0.8326816284143538
2000-06-26,0.9233506332248386,1.0108428507870655,0.8422951818507539
2000-06-27,0.9183536401142018,1.0047281114250266,0.8528947407678105
2000-06-28,0.9196028883918611,1.0054924538452814,0.8644803051655235
2000-06-29,0.9114827745870764,0.9756830994553415,0.8536342448783029
2000-06-30,0.9185097961489094,0.9930718895161398,0.8637408010550313
2000-07-04,0.9163529465772748,0.9961117116382477,0.8637408010550313
2000-07-05,0.9015631209432099,0.9883221674503462,0.8456647775035402
2000-07-06,0.9083417910254897,0.986992245271924,0.8498173775086125
2000-07-07,0.9209747670879201,1.0039012558261493,0.8593439304614253
2000-07-10,0.9192800995673502,1.0035212780608858,0.8544585186907521
2000-07-11,0.9212828884552965,1.0035212780608858,0.8544585186907521
2000-07-12,0.927907497853888,1.0067510890656253,0.8471304010347421
2000-07-13,0.9308346508439633,1.0137806777229998,0.8317413539571213
2000-07-14,0.939153927763125,1.01815042202353,0.8383366598475303
2000-07-17,0.9380755029773078,1.0229001440893237,0.8476189422118094
2000-07-18,0.9319130756297808,1.0192903553193207,0.8217262598272412
2000-07-19,0.9246722234964364,1.0132107110751047,0.8231918833584433
2000-07-20,0.9343780465687915,1.014540633253527,0.8346726010195253
2000-07-21,0.9174313713630922,1.0020013669998318,0.8178179304107026
2000-07-24,0.9125014294850705,1.0037112669435173,0.8068257539266878
2000-07-25,0.9149664004240813,0.99421182281193,0.8148866833482986
2000-07-26,0.9058768200864789,0.9982015893471966,0.8031616950986827
2000-07-27,0.9018712423105862,0.9773028122577045,0.7853299421357254
2000-07-28,0.8819974141148114,0.9651435237692728,0.7626127774020948
2000-07-31,0.8866192346254567,0.9818625454408665,0.7782460950682492
2000-08-02,0.8898355075442915,0.9812886924043727,0.7887135902474594
2000-08-03,0.8956554299688497,0.9585258552901192,0.7663180191663587
2000-08-04,0.9014753523934078,0.9719157594749742,0.7648574384436783
2000-08-07,0.9106647035900787,0.9778455741854098,0.7853055685612049
2000-08-08,0.914340444068747,0.9830102515138539,0.7731340625388676
2000-08-09,0.9069889631114104,0.9921919000977544,0.7777592348273559
2000-08-10,0.9025474433663528,0.9973565774261984,0.7760552239842287
2000-08-11,0.9059168721384655,0.993148321825244,0.7889570203679063
2000-08-14,0.9178630286941375,1.0019474017181489,0.7938256227768412
2000-08-15,0.9157188467482477,0.9971652930807007,0.7938256227768412
2000-08-16,0.9138809765089135,1.0032863921366344,0.7965033541017554
2000-08-17,0.9210793016129724,0.9969740087352028,0.7889570203679063
2000-08-18,0.9192414313736382,0.9920006157522567,0.7923650420541607
2000-08-21,0.9232234835588623,0.9941047435527339,0.7848187083203115
2000-08-22,0.9233766394121402,0.9933396061707422,0.8008850962697969
2000-08-23,0.9250613537981965,0.9918093314067589,0.7991810854266697
2000-08-24,0.9281244708637534,0.9795671332948914,0.8098920107263264
2000-08-25,0.9268992240375306,0.9927657531342485,0.8254715384349183
2000-08-28,0.9305749645161989,0.9975478617716966,0.8405642059026165
2000-08-29,0.9296560293965318,0.9964001556987091,0.8325310119278738
2000-08-30,0.9212324574662503,0.98894006622429,0.8206029360259832
2000-08-31,0.9322596789022553,0.9897052036062818,0.8286361300007259
2000-09-04,0.9322596789022553,1.0045948992771787,0.8286361300007259
2000-09-05,0.92562545184877,0.9931978482698255,0.8045535852972647
2000-09-06,0.914920221830646,0.9838228546992608,0.8045535852972647
2000-09-07,0.9224591162096065,0.9920949078497592,0.807010987818026
2000-09-08,0.9162772228188589,0.9724258036919077,0.8092226500867113
2000-09-11,0.9132616650672747,0.9759184483554515,0.7890719494164683
2000-09-12,0.9072305495641063,0.9737125675153186,0.7920208324413819
2000-09-13,0.909190662102636,0.9564331676009444,0.7996387802557421
2000-09-14,0.9064766601262102,0.9718743334818745,0.7998845205078183
2000-09-15,0.8948667627826111,0.9659919845748535,0.7912836116851536
2000-09-18,0.8850662000899625,0.9533081697440894,0.7831741833666411
2000-09-19,0.8917004271434477,0.9507346420972677,0.8001302607598945
2000-09-20,0.8862724231905961,0.937315533653126,0.8018504425244274
2000-09-21,0.8861216453030168,0.9112126103782203,0.7961984167266762
2000-09-22,0.8856693116402793,0.9191170167220298,0.7937410142059149
2000-09-25,0.8806936413501654,0.9268375996624949,0.7878432481560876
2000-09-26,0.8704407449947791,0.9158081954618306,0.7804710405938036
2000-09-27,0.8719485238705711,0.9181978997053079,0.7730988330315195
2000-09-28,0.8901926482676555,0.9158081954618306,0.7802253003417274
2000-09-29,0.876924194160685,0.9130508444116645,0.7730988330315196
2000-10-03,0.8668359522292348,0.9221413546109044,0.7699413448664522
2000-10-04,0.8736116371085672,0.9106873117598621,0.788886273856857
2000-10-05,0.8763219110603,0.9166870484913604,0.7832999486417376
2000-10-06,0.8582534180487474,0.9054148158443027,0.7704271122764625
2000-10-09,0.8531340116954742,0.886142934221914,0.7653265544713536
2000-10-10,0.8377757926356545,0.8937789627892757,0.7614404151912705
2000-10-11,0.8302472538808409,0.867234673007495,0.7424954862008657
2000-10-12,0.8094684869175555,0.865416570967647,0.7424954862008657
2000-10-13,0.8349149479088253,0.8757797525947806,0.7534252529260993
2000-10-16,0.8383780757360394,0.8792341464704918,0.7512392995810526
2000-10-17,0.8191050165237167,0.871779928107115,0.741523951380845
2000-10-18,0.8243749936520861,0.8494172730169847,0.7213646038654143
2000-10-19,0.8442503359647939,0.889960948505595,0.7335087891156739
2000-10-20,0.8496708838682596,0.8970515464610023,0.7383664632157777
2000-10-23,0.8529834409203777,0.9023240423765615,0.7332659054106687
2000-10-24,0.8457560437157566,0.9241412668547374,0.7332659054106687
2000-10-25,0.8275369799291078,0.9137780852276038,0.7126207904852275
2000-10-26,0.8257301306279525,0.899051458704835,0.7225790223904404
2000-10-27,0.8431963405391201,0.910141881147908,0.7179642319953418
2000-10-30,0.8508754500690299,0.9139598954315888,0.7058200467450823
2000-10-31,0.8677393768798123,0.9292319525663121,0.7167498134703159
2000-11-02,0.8694051941827229,0.9294130893991711,0.7186778560082321
2000-11-03,0.8703138218024923,0.9290508157334533,0.7203648932289086
2000-11-06,0.8756141495844806,0.9243412580791212,0.7403683345597883
2000-11-07,0.875917025457737,0.927239447404864,0.7372352654356746
2000-11-08,0.8556243419495528,0.9216242055862371,0.7326561644081239
2000-11-09,0.8504754521041927,0.9143787322718799,0.7247029889392199
2000-11-10,0.8304856444692651,0.8971707331502815,0.7128937283944837
2000-11-13,0.8307885203425215,0.8783325025329528,0.7073506060979748
2000-11-14,0.8442664967024347,0.9129296376090085,0.7203648932289086
2000-11-15,0.8397233586035875,0.9183637425947764,0.7124117177600047
2000-11-16,0.8389661689204463,0.9103937219489835,0.6989154199945918
2000-11-17,0.8316971479622908,0.8989821014788708,0.7030125103876637
2000-11-20,0.8238223752576224,0.8790570498643885,0.6962643615049572
2000-11-21,0.8207936165250576,0.8902875335016421,0.6936133030153225
2000-11-22,0.8015609985732712,0.867283155728558,0.6796349946154308
2000-11-23,0.8050440711157208,0.8830420601872849,0.6796349946154308
2000-11-24,0.8164019163628389,0.9015180171388957,0.6943363189670412
2000-11-27,0.8230651855744815,0.8998877856431653,0.7066275901462564
2000-11-28,0.8109501506442224,0.8859402495130277,0.6996384359463105
2000-11-29,0.8092843333413118,0.8924611754959492,0.6948183296015202
2000-11-30,0.7991379915872198,0.8701813450543007,0.7020484891187057
2000-12-04,0.8088689712524819,0.8480505885676703,0.7011089795983059
2000-12-05,0.8365648364536126,0.8848761673614232,0.7051018950600048
2000-12-06,0.8232408796811768,0.8871777660360327,0.6931231486749081
2000-12-07,0.8160549254668293,0.8832827528943858,0.6905394974938088
2000-12-08,0.8160549254668293,0.879387739752739,0.6957067998560074
2000-12-11,0.8395589840429241,0.8944366541636475,0.7102691974222034
2000-12-12,0.8376127881098716,0.8903645949701074,0.7107389521824032
2000-12-13,0.8260853198910226,0.8753156805591988,0.7121482164630029
2000-12-14,0.8124619483596557,0.863630641134258,0.6994648379376064
2000-12-15,0.7944970628237871,0.8452178517373816,0.6816141570500114
2000-12-18,0.804976579386377,0.8494669569828147,0.6834931760908108
2000-12-19,0.7901555488192854,0.8662863319126537,0.6618844571216168
2000-12-20,0.7668011976226563,0.8264509702367193,0.6468523047952209
2000-12-21,0.7720409559039513,0.8260968781329332,0.6341689262698245
2000-12-22,0.7941976480648559,0.8330016741567619,0.6409803702927226
2000-12-26,0.8003356506229444,0.8330016741567619,0.6548381357186188
2000-12-27,0.8082701417346198,0.8476964964638843,0.6567171547594184
2000-12-28,0.8102163376676722,0.8542472003839268,0.6555427678589186
2000-12-29,0.7946467702032528,0.8519456017093172,0.6447384083743216
2001-01-03,0.8307115082355543,0.8361222135813265,0.6681791364055584
2001-01-04,0.8245988407724524,0.866690122464945,0.6504210091091669
2001-01-05,0.7970918371884936,0.8530244690816803,0.6482900338336
2001-01-08,0.8004538042931996,0.8542831476827705,0.6501842340785483
2001-01-09,0.7999953542334669,0.8411569279856873,0.6468693836498886
2001-01-10,0.8111509723536279,0.8366616472675081,0.6383454825476206
2001-01-11,0.8160411063241094,0.8501474894220457,0.6305319065372084
2001-01-12,0.8129847725925584,0.8638131428053104,0.6383454825476207
2001-01-15,0.8139016727120237,0.8609361631456758,0.6383454825476207
2001-01-16,0.816193923010687,0.8487089995922283,0.6456855084967958
2001-01-17,0.8200143401751258,0.8688478572096711,0.6516048842622597
2001-01-18,0.828724891310046,0.8611159743744029,0.661549435548239
2001-01-19,0.8235291239664093,0.8562610711987694,0.6681791364055585
2001-01-22,0.8301002414892439,0.8582389947147682,0.6639171858544245
2001-01-23,0.8349903754597254,0.855901448741315,0.6651010610075172
2001-01-24,0.8374354424449663,0.8657910663213092,0.6561036098440122
2001-01-25,0.8343791087134153,0.8665103112362179,0.6504210091091669
2001-01-26,0.8336150252805276,0.8621948417467659,0.6494739089866927
2001-01-29,0.8375882591315438,0.8630938978904018,0.6589449102114348
2001-01-30,0.8452290934604213,0.8541033364540435,0.6563403848746306
2001-01-31,0.8395748760570519,0.8648920101776734,0.6539726345684451
2001-02-02,0.8218117186431866,0.8546652465438157,0.6484910855177621
2001-02-05,0.8275809492562369,0.8577697997898082,0.6411029107103198
2001-02-06,0.8236335809420446,0.8637962855026171,0.6365746745380164
2001-02-07,0.8193825689113761,0.8513780725186472,0.6365746745380164
2001-02-08,0.8108805448500389,0.8517433140769992,0.6275182021934097
2001-02-09,0.8022266989304635,0.8389598595346772,0.6399112696123452
2001-02-12,0.80996961370061,0.8515606932978232,0.643009536467079
2001-02-13,0.8054149579534651,0.8508302101811192,0.6327614230244978
2001-02-14,0.8014675896392728,0.8353074439511567,0.634906377000852
2001-02-15,0.8098177918423718,0.8453515868058383,0.6387196285143706
2001-02-16,0.792510100003221,0.8296461997966998,0.621083340264347
2001-02-19,0.792510100003221,0.8256285426548272,0.621083340264347
2001-02-20,0.7806679950606441,0.8197846777211942,0.6275182021934096
2001-02-21,0.7624493720720643,0.8077317062955763,0.6222749813623214
2001-02-22,0.7635121250797315,0.7909305946113817,0.6220366531427265
2001-02-23,0.7568319633172523,0.7788776231857638,0.629186499730574
2001-02-26,0.7732287240069741,0.7911132153905577,0.6334764076832824
2001-02-27,0.767611315252162,0.792939423182318,0.6201300273859672
2001-02-28,0.751973663853631,0.7869129374695091,0.6189383862879926
2001-03-02,0.7521235489769823,0.7880155711978644,0.5979656907715357
2001-03-05,0.7530228597170903,0.7968366410247061,0.600892113401739
2001-03-06,0.7612665415014135,0.813008602373916,0.6243034944433651
2001-03-07,0.7668122910654127,0.8108033349172057,0.620645466155611
2001-03-08,0.767411831558818,0.8034524433948376,0.6121100668175181
2001-03-09,0.7461281440429289,0.7924261061112854,0.60479401024201
2001-03-12,0.714052727645744,0.7727624712889506,0.5808948920953498
2001-03-13,0.7251442267737426,0.7661466689188193,0.580163286437799
2001-03-14,0.7080573227116908,0.7542014701949711,0.5557764311861051
2001-03-15,0.7106053698086634,0.7655953520546417,0.5916251084060952
2001-03-16,0.6963662830902869,0.7508935690099053,0.5904057656435104
2001-03-19,0.7076076673416367,0.7562229653636223,0.5908935027485442
2001-03-20,0.6908205335262876,0.7451966280800701,0.5852845260406546
2001-03-21,0.6791294939048836,0.750526024433787,0.624059625890848
2001-03-22,0.6708858121205604,0.7077070813159926,0.6196699919455431
2001-03-23,0.6914200740196929,0.7308623896114523,0.6530799836403638
2001-03-26,0.6993639855573134,0.7598984111248065,0.6706385194215834
2001-03-27,0.7133033020289873,0.7749677387456612,0.6738088106043035
2001-03-28,0.6954669723501788,0.7606335002770434,0.6560064062705669
2001-03-29,0.6959166277202328,0.7602659557009249,0.6425936358821353
2001-03-30,0.7038605392578534,0.7597146388367474,0.6418620302245844
2001-04-03,0.6784548316003619,0.725901065536045,0.6323075954235314
2001-04-04,0.6812096673704514,0.7371722566362792,0.6477416824098478
2001-04-05,0.7073806071863011,0.752079315833363,0.6666055665042344
2001-04-06,0.698197821286003,0.7511703488091506,0.6538663201028304
2001-04-09,0.703707492826182,0.7613507794803298,0.6303477113617769
2001-04-10,0.7170225323816143,0.7773485991064686,0.6354924070238823
2001-04-11,0.7182469038349873,0.7868018561582778,0.6457817983480931
2001-04-12,0.7304906183687182,0.7831659880614281,0.6604809288112515
2001-04-13,0.7298784326420317,0.7831659880614281,0.6604809288112515
2001-04-16,0.7236035289434946,0.7831659880614281,0.6448018563172159
2001-04-17,0.7320210826854344,0.7768032188919411,0.6396571606551105
2001-04-18,0.7620181832930751,0.8053447834522114,0.6886542621989719
2001-04-19,0.7705887834666867,0.8007999483311492,0.6898791897375683
2001-04-20,0.7661504369482093,0.7915284846841825,0.6761600013052872
2001-04-23,0.7505397009177025,0.784983922109853,0.6641557114270411
2001-04-24,0.7451830758091953,0.791710278089025,0.6746900882589713
2001-04-25,0.753753675982807,0.7880744099921754,0.6859594216140593
2001-04-26,0.7594163939546575,0.7989820142827245,0.6859594216140593
2001-04-27,0.7701296441716721,0.8120711394313835,0.6950238853996736
2001-04-30,0.7670687155382394,0.8209790162686654,0.7026184361389721
2001-05-02,0.7663150618582057,0.8209790162686654,0.699490340361641
2001-05-03,0.7566682947537752,0.8010176705686243,0.6826467477144739
2001-05-04,0.7673701770102529,0.8085260666576306,0.6917904122943647
2001-05-07,0.7616424090419972,0.8112730408365353,0.6978059810969244
2001-05-08,0.7610394860979703,0.8131043569558051,0.6920310350464671
2001-05-09,0.7583263328498493,0.8055959608667987,0.6778342926724262
2001-05-10,0.7604365631539436,0.8262898330145478,0.6775936699203239
2001-05-11,0.7550102566577014,0.8154850679108558,0.6799998974413478
2001-05-14,0.7553117181297148,0.8088923298814844,0.6631563047941806
2001-05-15,0.7580248713778358,0.8153019362989288,0.6742249513908904
2001-05-16,0.7764140211706566,0.8114561724484621,0.6710968556135594
2001-05-17,0.7788257129467643,0.823542858835643,0.6715781011177642
2001-05-18,0.781237404722872,0.8316006497604302,0.6701343646051499
2001-05-21,0.7926929406593833,0.8365452032824588,0.6896248075254432
2001-05-22,0.7913363640353228,0.8392921774613635,0.6780749154245286
2001-05-23,0.7782227900027374,0.8299524652530873,0.6706156101093546
2001-05-24,0.7804837510428384,0.832699439431992,0.6708562328614569
2001-05-25,0.7714399068824347,0.8239091220594967,0.6629156820420781
2001-05-28,0.7733994064505222,0.8272054910741824,0.6629156820420781
2001-05-29,0.7645062930261252,0.821345279492519,0.6504032989327538
2001-05-30,0.7539551415056541,0.8081598034337762,0.6431846163696822
2001-05-31,0.7563668332817618,0.8088923298814842,0.6383721613276344
2001-06-04,0.7591857759715134,0.8176272751760424,0.6347790722394864
2001-06-05,0.7685327964691107,0.8263622204706007,0.635497690057116
2001-06-06,0.7614112570423698,0.8168993630681626,0.6280719726082766
2001-06-07,0.7633400073037787,0.8159894729333128,0.6376535435100047
2001-06-08,0.7574053911148281,0.8170813410951325,0.6419652504157825
2001-06-11,0.7513224095211537,0.8123499123939135,0.6314255224238815
2001-06-12,0.7502838516880873,0.7865090325641788,0.618969480251635
2001-06-13,0.7433106776660703,0.7981556262902565,0.6170531660712893
2001-06-14,0.7261002907181134,0.785599142429329,0.6084297522597341
2001-06-15,0.7274355793606273,0.7766822191078009,0.6125019198929684
2001-06-18,0.7241715404567044,0.7630338670850537,0.6053157417166724
2001-06-19,0.7266937523370084,0.7704949661908223,0.6038785060814131
2001-06-20,0.7296610604314837,0.7692211200020326,0.608429752259734
2001-06-21,0.7373760614771195,0.7652176034086934,0.6261556584279309
2001-06-22,0.7332218301448541,0.7706769442177923,0.623999804975042
2001-06-25,0.7258035599086657,0.7743165047571915,0.6146577733458571
2001-06-26,0.7244682712661518,0.7581204603568649,0.620406715886894
2001-06-27,0.7234297134330854,0.757028592195045,0.612022841347882
2001-06-28,0.7283257717889696,0.7655815594626332,0.6151368518909436
2001-06-29,0.7350022150015392,0.7806857357011401,0.6189694802516348
2001-07-03,0.7345597979379347,0.7659828807798049,0.6189694802516348
2001-07-04,0.7302830996564249,0.7607830906246986,0.6189694802516348
2001-07-05,0.7209923413207313,0.755045391143202,0.6025537530062717
2001-07-06,0.7040330205492271,0.7320945932172154,0.5851723947464754
2001-07-09,0.7083097188307369,0.7362185647195411,0.5928974428619405
2001-07-10,0.6996088499131825,0.7265361968445154,0.5861380257609086
2001-07-11,0.6994613775586477,0.7125505543583672,0.5805856474279181
2001-07-12,0.716273225975617,0.7224122253421896,0.6066576848176125
2001-07-13,0.7226145372206143,0.7303015621292476,0.595070112644415
2001-07-16,0.7143560853666644,0.7252810750829379,0.5887935110505996
2001-07-17,0.7201075071935223,0.7195433756014413,0.5878278800361665
2001-07-18,0.7149459747848037,0.703406095809732,0.5735848225732779
2001-07-19,0.7214347583843358,0.7186468600574575,0.5759989001093607
2001-07-20,0.7165681706846867,0.713626373011148,0.5781715698918353
2001-07-23,0.7031481864220182,0.7166745258606931,0.5569276875743064
2001-07-24,0.6951846792771379,0.7075300673120578,0.5677910364866792
2001-07-25,0.7028532417129486,0.692468606173129,0.5776887543846188
2001-07-26,0.7109642212123637,0.7019716709393579,0.5711707450371951
2001-07-27,0.7137661959485252,0.719901981819035,0.5750332690949276
2001-07-30,0.71391366830306,0.7313773807820283,0.5622386581536887
2001-07-31,0.7161257536210824,0.7356806553931509,0.5764817156165774
2001-08-02,0.7189099544229651,0.7285450525280378,0.5893188342323692
2001-08-03,0.7149534585466055,0.7235501305224588,0.5793344086423089
2001-08-06,0.7124623315133422,0.7260475915252483,0.5755308179413335
2001-08-07,0.7079196880997441,0.7228365702359475,0.584326621437339
2001-08-08,0.6947313685118789,0.7112412155801389,0.5698254318898706
2001-08-09,0.6963432742392847,0.6939373786322398,0.5626936993255417
2001-08-10,0.6985413275039289,0.6834123644061981,0.5562751400176458
2001-08-13,0.6989809381568577,0.6937589885606119,0.5498565807097499
2001-08-14,0.6986878643882385,0.7026784921420032,0.5643577702572183
2001-08-15,0.6922402414786155,0.6934022084173562,0.5524715493166703
2001-08-16,0.69429175785895,0.688585676483405,0.553897895829536
2001-08-17,0.6834480284200386,0.6721737898936451,0.5348799423246592
2001-08-20,0.6891629669081135,0.6721737898936451,0.5377326353503907
2001-08-21,0.6780261637005829,0.6800229530452695,0.5310763516236838
2001-08-22,0.6844737866102059,0.6782390523289912,0.5462907144275853
2001-08-23,0.6816895858083233,0.6825204140480591,0.5263218632474647
2001-08-24,0.6960502004706655,0.6989323006378191,0.5386835330256345
2001-08-27,0.6918006308256867,0.6953644992052626,0.5329781469741716
2001-08-28,0.6818361226926329,0.6823420239764313,0.5277482097603304
2001-08-29,0.6752419628987003,0.6864449956238712,0.5208542016148127
2001-08-30,0.662053643310835,0.6664653076015548,0.5099188783495086
2001-08-31,0.6673289711459811,0.6680708182462052,0.513247020212862
2001-09-04,0.6603625095072236,0.6757477410641065,0.513247020212862
2001-09-05,0.6605076441246978,0.6580729652740546,0.5072144976433642
2001-09-06,0.6442525669675969,0.6391484578624839,0.5021471786849862
